timestamp,consumption,label,seq_name
2023-08-01 12:15:00,11.32401,normal,RS2DG_3692#load-increase@25@97
2023-08-01 12:30:00,12.94229,normal,RS2DG_3692#load-increase@25@97
2023-08-01 12:45:00,9.08048,normal,RS2DG_3692#load-increase@25@97
2023-08-01 13:00:00,4.151909,normal,RS2DG_3692#load-increase@25@97
2023-08-01 13:15:00,3.968584,normal,RS2DG_3692#load-increase@25@97
2023-08-01 13:30:00,11.14243,normal,RS2DG_3692#load-increase@25@97
2023-08-01 13:45:00,9.60856,normal,RS2DG_3692#load-increase@25@97
2023-08-01 14:00:00,3.737148,normal,RS2DG_3692#load-increase@25@97
2023-08-01 14:15:00,7.27329,normal,RS2DG_3692#load-increase@25@97
2023-08-01 14:30:00,7.78482,normal,RS2DG_3692#load-increase@25@97
2023-08-01 14:45:00,4.54674,normal,RS2DG_3692#load-increase@25@97
2023-08-01 15:00:00,1.187139,normal,RS2DG_3692#load-increase@25@97
2023-08-01 15:15:00,1.8137941,normal,RS2DG_3692#load-increase@25@97
2023-08-01 15:30:00,-1.2216184,normal,RS2DG_3692#load-increase@25@97
2023-08-01 15:45:00,-0.553858,normal,RS2DG_3692#load-increase@25@97
2023-08-01 16:00:00,-0.7702192,normal,RS2DG_3692#load-increase@25@97
2023-08-01 16:15:00,-0.196649,normal,RS2DG_3692#load-increase@25@97
2023-08-01 16:30:00,0.822188,normal,RS2DG_3692#load-increase@25@97
2023-08-01 16:45:00,0.122666,normal,RS2DG_3692#load-increase@25@97
2023-08-01 17:00:00,0.260999,normal,RS2DG_3692#load-increase@25@97
2023-08-01 17:15:00,1.610563,normal,RS2DG_3692#load-increase@25@97
2023-08-01 17:30:00,2.464832,normal,RS2DG_3692#load-increase@25@97
2023-08-01 17:45:00,3.50369,normal,RS2DG_3692#load-increase@25@97
2023-08-01 18:00:00,3.9237,normal,RS2DG_3692#load-increase@25@97
2023-08-01 18:15:00,4.40877,normal,RS2DG_3692#load-increase@25@97
2023-08-01 18:30:00,4.77528,normal,RS2DG_3692#load-increase@25@97
2023-08-01 18:45:00,3.536958,normal,RS2DG_3692#load-increase@25@97
2023-08-01 19:00:00,3.42668,normal,RS2DG_3692#load-increase@25@97
2023-08-01 19:15:00,3.611652,normal,RS2DG_3692#load-increase@25@97
2023-08-01 19:30:00,5.10476,normal,RS2DG_3692#load-increase@25@97
2023-08-01 19:45:00,4.34662,normal,RS2DG_3692#load-increase@25@97
2023-08-01 20:00:00,4.09353,normal,RS2DG_3692#load-increase@25@97
2023-08-01 20:15:00,6.24739,normal,RS2DG_3692#load-increase@25@97
2023-08-01 20:30:00,7.01669,normal,RS2DG_3692#load-increase@25@97
2023-08-01 20:45:00,6.7348,normal,RS2DG_3692#load-increase@25@97
2023-08-01 21:00:00,6.73541,normal,RS2DG_3692#load-increase@25@97
2023-08-01 21:15:00,7.08138,normal,RS2DG_3692#load-increase@25@97
2023-08-01 21:30:00,6.93287,normal,RS2DG_3692#load-increase@25@97
2023-08-01 21:45:00,6.64795,normal,RS2DG_3692#load-increase@25@97
2023-08-01 22:00:00,6.92781,normal,RS2DG_3692#load-increase@25@97
2023-08-01 22:15:00,6.87115,normal,RS2DG_3692#load-increase@25@97
2023-08-01 22:30:00,6.77673,normal,RS2DG_3692#load-increase@25@97
2023-08-01 22:45:00,6.76634,normal,RS2DG_3692#load-increase@25@97
2023-08-01 23:00:00,6.8601,normal,RS2DG_3692#load-increase@25@97
2023-08-01 23:15:00,6.8887,normal,RS2DG_3692#load-increase@25@97
2023-08-01 23:30:00,6.69159,normal,RS2DG_3692#load-increase@25@97
2023-08-01 23:45:00,6.78338,normal,RS2DG_3692#load-increase@25@97
2023-08-02 00:00:00,2.165843333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 00:15:00,2.209496667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 00:30:00,1.4499,normal,RS2DG_3692#load-increase@25@97
2023-08-02 00:45:00,1.15974,normal,RS2DG_3692#load-increase@25@97
2023-08-02 01:00:00,1.206696667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 01:15:00,1.23988,normal,RS2DG_3692#load-increase@25@97
2023-08-02 01:30:00,1.233043333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 01:45:00,1.232883333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 02:00:00,1.194493333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 02:15:00,1.16737,normal,RS2DG_3692#load-increase@25@97
2023-08-02 02:30:00,1.195873333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 02:45:00,1.2649,normal,RS2DG_3692#load-increase@25@97
2023-08-02 03:00:00,1.218126667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 03:15:00,2.543146666,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 03:30:00,2.270751334,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 03:45:00,2.034638,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 04:00:00,3.348515334,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 04:15:00,3.858026666,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 04:30:00,4.42266,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 04:45:00,4.390006666,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 05:00:00,4.94638,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 05:15:00,6.110406666,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 05:30:00,6.913793334,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 05:45:00,6.709433334,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 06:00:00,7.616526666,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 06:15:00,8.787313334,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 06:30:00,10.35742,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 06:45:00,10.724066666,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 07:00:00,9.766926666,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 07:15:00,10.32402,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 07:30:00,11.02102,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 07:45:00,11.33834,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 08:00:00,12.9466,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 08:15:00,11.957613334,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 08:30:00,11.99548,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 08:45:00,12.09706,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 09:00:00,11.845126666,load-increase@25@97,RS2DG_3692#load-increase@25@97
2023-08-02 09:15:00,5.24834,normal,RS2DG_3692#load-increase@25@97
2023-08-02 09:30:00,5.600113333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 09:45:00,5.880013333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 10:00:00,6.298603333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 10:15:00,6.485356667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 10:30:00,6.186026667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 10:45:00,5.9524,normal,RS2DG_3692#load-increase@25@97
2023-08-02 11:00:00,5.054806667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 11:15:00,5.611643333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 11:30:00,5.227816667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 11:45:00,4.63384,normal,RS2DG_3692#load-increase@25@97
2023-08-02 12:00:00,4.571686667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 12:15:00,4.53813,normal,RS2DG_3692#load-increase@25@97
2023-08-02 12:30:00,4.733176667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 12:45:00,4.89149,normal,RS2DG_3692#load-increase@25@97
2023-08-02 13:00:00,5.189693333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 13:15:00,4.74178,normal,RS2DG_3692#load-increase@25@97
2023-08-02 13:30:00,4.402623333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 13:45:00,4.037796667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 14:00:00,3.681493333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 14:15:00,3.190733333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 14:30:00,2.769926667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 14:45:00,2.769946667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 15:00:00,2.874196667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 15:15:00,2.504663333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 15:30:00,1.676153333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 15:45:00,1.369866667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 16:00:00,1.26953,normal,RS2DG_3692#load-increase@25@97
2023-08-02 16:15:00,1.143758333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 16:30:00,1.162921,normal,RS2DG_3692#load-increase@25@97
2023-08-02 16:45:00,0.675824333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 17:00:00,0.0396244,normal,RS2DG_3692#load-increase@25@97
2023-08-02 17:15:00,0.634912333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 17:30:00,0.988819,normal,RS2DG_3692#load-increase@25@97
2023-08-02 17:45:00,0.933054333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 18:00:00,0.955500667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 18:15:00,1.236317667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 18:30:00,1.340621667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 18:45:00,1.070003667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 19:00:00,1.020733333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 19:15:00,2.113983333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 19:30:00,1.79931,normal,RS2DG_3692#load-increase@25@97
2023-08-02 19:45:00,1.359126667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 20:00:00,1.476716667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 20:15:00,1.27676,normal,RS2DG_3692#load-increase@25@97
2023-08-02 20:30:00,1.283826667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 20:45:00,1.26572,normal,RS2DG_3692#load-increase@25@97
2023-08-02 21:15:00,1.30946,normal,RS2DG_3692#load-increase@25@97
2023-08-02 21:30:00,1.20696,normal,RS2DG_3692#load-increase@25@97
2023-08-02 21:45:00,1.172986667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 22:00:00,1.19566,normal,RS2DG_3692#load-increase@25@97
2023-08-02 22:15:00,1.140476667,normal,RS2DG_3692#load-increase@25@97
2023-08-02 22:30:00,1.21203,normal,RS2DG_3692#load-increase@25@97
2023-08-02 22:45:00,1.173593333,normal,RS2DG_3692#load-increase@25@97
2023-08-02 23:00:00,1.14864,normal,RS2DG_3692#load-increase@25@97
2023-08-02 23:15:00,1.198,normal,RS2DG_3692#load-increase@25@97
2023-08-02 23:30:00,1.2026,normal,RS2DG_3692#load-increase@25@97
2023-08-02 23:45:00,1.13133,normal,RS2DG_3692#load-increase@25@97
2023-08-03 00:00:00,3.28609,normal,RS2DG_3692#load-increase@25@97
2023-08-03 00:15:00,3.36522,normal,RS2DG_3692#load-increase@25@97
2023-08-03 00:30:00,3.67075,normal,RS2DG_3692#load-increase@25@97
2023-08-03 00:45:00,3.7718,normal,RS2DG_3692#load-increase@25@97
2023-08-03 01:00:00,3.43255,normal,RS2DG_3692#load-increase@25@97
2023-08-03 01:15:00,3.38933,normal,RS2DG_3692#load-increase@25@97
2023-08-03 01:30:00,3.49058,normal,RS2DG_3692#load-increase@25@97
2023-08-03 01:45:00,3.29389,normal,RS2DG_3692#load-increase@25@97
2023-08-03 02:00:00,3.29482,normal,RS2DG_3692#load-increase@25@97
2023-08-03 02:15:00,3.40303,normal,RS2DG_3692#load-increase@25@97
2023-08-03 02:30:00,3.53657,normal,RS2DG_3692#load-increase@25@97
2023-08-03 02:45:00,3.36637,normal,RS2DG_3692#load-increase@25@97
2023-08-03 03:00:00,3.59625,normal,RS2DG_3692#load-increase@25@97
2023-08-03 03:15:00,3.80574,normal,RS2DG_3692#load-increase@25@97
2023-08-03 03:30:00,3.181024,normal,RS2DG_3692#load-increase@25@97
2023-08-03 03:45:00,3.367428,normal,RS2DG_3692#load-increase@25@97
2023-08-03 04:00:00,3.616817,normal,RS2DG_3692#load-increase@25@97
2023-08-03 04:15:00,4.6482,normal,RS2DG_3692#load-increase@25@97
2023-08-03 04:30:00,5.48042,normal,RS2DG_3692#load-increase@25@97
2023-08-03 04:45:00,6.87681,normal,RS2DG_3692#load-increase@25@97
2023-08-03 05:00:00,9.64423,normal,RS2DG_3692#load-increase@25@97
2023-08-03 05:15:00,10.73399,normal,RS2DG_3692#load-increase@25@97
2023-08-03 05:30:00,12.16627,normal,RS2DG_3692#load-increase@25@97
2023-08-03 05:45:00,12.49245,normal,RS2DG_3692#load-increase@25@97
2023-08-03 06:00:00,13.58205,normal,RS2DG_3692#load-increase@25@97
2023-08-03 06:15:00,14.25663,normal,RS2DG_3692#load-increase@25@97
2023-08-03 06:30:00,16.69776,normal,RS2DG_3692#load-increase@25@97
2023-08-03 06:45:00,17.43837,normal,RS2DG_3692#load-increase@25@97
2023-08-03 07:00:00,15.69969,normal,RS2DG_3692#load-increase@25@97
2023-08-03 07:15:00,15.06847,normal,RS2DG_3692#load-increase@25@97
2023-08-03 07:30:00,16.82274,normal,RS2DG_3692#load-increase@25@97
2023-08-03 07:45:00,17.46216,normal,RS2DG_3692#load-increase@25@97
2023-08-03 08:00:00,17.31337,normal,RS2DG_3692#load-increase@25@97
2023-08-03 08:15:00,17.74877,normal,RS2DG_3692#load-increase@25@97
2023-08-03 08:30:00,16.87455,normal,RS2DG_3692#load-increase@25@97
2023-08-03 08:45:00,16.01327,normal,RS2DG_3692#load-increase@25@97
2023-08-03 09:00:00,12.9675,normal,RS2DG_3692#load-increase@25@97
2023-08-03 09:15:00,11.54782,normal,RS2DG_3692#load-increase@25@97
2023-08-01 02:30:00,18.26432,normal,RS2DG_3925#load-increase@25@97
2023-08-01 02:45:00,17.0869,normal,RS2DG_3925#load-increase@25@97
2023-08-01 03:00:00,15.60229,normal,RS2DG_3925#load-increase@25@97
2023-08-01 03:15:00,15.42256,normal,RS2DG_3925#load-increase@25@97
2023-08-01 03:30:00,15.2474,normal,RS2DG_3925#load-increase@25@97
2023-08-01 03:45:00,18.70607,normal,RS2DG_3925#load-increase@25@97
2023-08-01 04:00:00,18.92075,normal,RS2DG_3925#load-increase@25@97
2023-08-01 04:15:00,18.31465,normal,RS2DG_3925#load-increase@25@97
2023-08-01 04:30:00,16.32115,normal,RS2DG_3925#load-increase@25@97
2023-08-01 04:45:00,16.95991,normal,RS2DG_3925#load-increase@25@97
2023-08-01 05:00:00,21.54965,normal,RS2DG_3925#load-increase@25@97
2023-08-01 05:15:00,23.4396,normal,RS2DG_3925#load-increase@25@97
2023-08-01 05:30:00,28.4606,normal,RS2DG_3925#load-increase@25@97
2023-08-01 05:45:00,30.22249,normal,RS2DG_3925#load-increase@25@97
2023-08-01 06:00:00,27.06985,normal,RS2DG_3925#load-increase@25@97
2023-08-01 06:15:00,26.79459,normal,RS2DG_3925#load-increase@25@97
2023-08-01 06:30:00,26.47233,normal,RS2DG_3925#load-increase@25@97
2023-08-01 06:45:00,31.48303,normal,RS2DG_3925#load-increase@25@97
2023-08-01 07:00:00,33.08097,normal,RS2DG_3925#load-increase@25@97
2023-08-01 07:15:00,34.7846,normal,RS2DG_3925#load-increase@25@97
2023-08-01 07:30:00,31.30351,normal,RS2DG_3925#load-increase@25@97
2023-08-01 07:45:00,31.0521,normal,RS2DG_3925#load-increase@25@97
2023-08-01 08:00:00,32.04133,normal,RS2DG_3925#load-increase@25@97
2023-08-01 08:15:00,33.8323,normal,RS2DG_3925#load-increase@25@97
2023-08-01 08:30:00,34.53915,normal,RS2DG_3925#load-increase@25@97
2023-08-01 08:45:00,36.0277,normal,RS2DG_3925#load-increase@25@97
2023-08-01 09:00:00,33.2923,normal,RS2DG_3925#load-increase@25@97
2023-08-01 09:15:00,29.74425,normal,RS2DG_3925#load-increase@25@97
2023-08-01 09:30:00,31.73918,normal,RS2DG_3925#load-increase@25@97
2023-08-01 09:45:00,32.05316,normal,RS2DG_3925#load-increase@25@97
2023-08-01 10:00:00,32.16182,normal,RS2DG_3925#load-increase@25@97
2023-08-01 10:15:00,32.87531,normal,RS2DG_3925#load-increase@25@97
2023-08-01 10:30:00,30.12252,normal,RS2DG_3925#load-increase@25@97
2023-08-01 11:00:00,27.08373,normal,RS2DG_3925#load-increase@25@97
2023-08-01 11:15:00,27.14686,normal,RS2DG_3925#load-increase@25@97
2023-08-01 11:30:00,25.73053,normal,RS2DG_3925#load-increase@25@97
2023-08-01 11:45:00,26.25363,normal,RS2DG_3925#load-increase@25@97
2023-08-01 12:00:00,24.91779,normal,RS2DG_3925#load-increase@25@97
2023-08-01 12:15:00,24.94022,normal,RS2DG_3925#load-increase@25@97
2023-08-01 12:30:00,25.90865,normal,RS2DG_3925#load-increase@25@97
2023-08-01 12:45:00,30.53918,normal,RS2DG_3925#load-increase@25@97
2023-08-01 13:00:00,25.23498,normal,RS2DG_3925#load-increase@25@97
2023-08-01 13:15:00,22.27354,normal,RS2DG_3925#load-increase@25@97
2023-08-01 13:30:00,23.20298,normal,RS2DG_3925#load-increase@25@97
2023-08-01 13:45:00,22.67995,normal,RS2DG_3925#load-increase@25@97
2023-08-01 14:00:00,21.79527,normal,RS2DG_3925#load-increase@25@97
2023-08-01 14:15:00,25.06954,normal,RS2DG_3925#load-increase@25@97
2023-08-01 14:30:00,27.97525,normal,RS2DG_3925#load-increase@25@97
2023-08-01 14:45:00,29.29957,normal,RS2DG_3925#load-increase@25@97
2023-08-01 15:00:00,26.57541,normal,RS2DG_3925#load-increase@25@97
2023-08-01 15:15:00,26.80093,normal,RS2DG_3925#load-increase@25@97
2023-08-01 15:30:00,27.47447,normal,RS2DG_3925#load-increase@25@97
2023-08-01 15:45:00,30.71551,normal,RS2DG_3925#load-increase@25@97
2023-08-01 16:00:00,32.00991,normal,RS2DG_3925#load-increase@25@97
2023-08-01 16:15:00,32.11834,normal,RS2DG_3925#load-increase@25@97
2023-08-01 16:30:00,30.99779,normal,RS2DG_3925#load-increase@25@97
2023-08-01 16:45:00,29.37247,normal,RS2DG_3925#load-increase@25@97
2023-08-01 17:00:00,30.05968,normal,RS2DG_3925#load-increase@25@97
2023-08-01 17:15:00,31.23245,normal,RS2DG_3925#load-increase@25@97
2023-08-01 17:30:00,30.55287,normal,RS2DG_3925#load-increase@25@97
2023-08-01 17:45:00,30.73118,normal,RS2DG_3925#load-increase@25@97
2023-08-01 18:00:00,30.16083,normal,RS2DG_3925#load-increase@25@97
2023-08-01 18:15:00,26.76773,normal,RS2DG_3925#load-increase@25@97
2023-08-01 18:30:00,25.76266,normal,RS2DG_3925#load-increase@25@97
2023-08-01 18:45:00,28.70652,normal,RS2DG_3925#load-increase@25@97
2023-08-01 19:00:00,28.91739,normal,RS2DG_3925#load-increase@25@97
2023-08-01 19:15:00,26.39233,normal,RS2DG_3925#load-increase@25@97
2023-08-01 19:30:00,23.79909,normal,RS2DG_3925#load-increase@25@97
2023-08-01 19:45:00,21.94771,normal,RS2DG_3925#load-increase@25@97
2023-08-01 20:00:00,21.4357,normal,RS2DG_3925#load-increase@25@97
2023-08-01 20:15:00,24.38709,normal,RS2DG_3925#load-increase@25@97
2023-08-01 20:30:00,22.0117,normal,RS2DG_3925#load-increase@25@97
2023-08-01 20:45:00,19.46628,normal,RS2DG_3925#load-increase@25@97
2023-08-01 21:00:00,16.78228,normal,RS2DG_3925#load-increase@25@97
2023-08-01 21:15:00,16.52701,normal,RS2DG_3925#load-increase@25@97
2023-08-01 21:30:00,20.24164,normal,RS2DG_3925#load-increase@25@97
2023-08-01 21:45:00,19.43862,normal,RS2DG_3925#load-increase@25@97
2023-08-01 22:00:00,17.06212,normal,RS2DG_3925#load-increase@25@97
2023-08-01 22:15:00,16.47788,normal,RS2DG_3925#load-increase@25@97
2023-08-01 22:30:00,15.01854,normal,RS2DG_3925#load-increase@25@97
2023-08-01 22:45:00,18.29947,normal,RS2DG_3925#load-increase@25@97
2023-08-01 23:00:00,18.03871,normal,RS2DG_3925#load-increase@25@97
2023-08-01 23:15:00,17.82005,normal,RS2DG_3925#load-increase@25@97
2023-08-01 23:30:00,14.40588,normal,RS2DG_3925#load-increase@25@97
2023-08-01 23:45:00,14.50756,normal,RS2DG_3925#load-increase@25@97
2023-08-02 00:00:00,5.581673333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 00:15:00,5.945326667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 00:30:00,5.79729,normal,RS2DG_3925#load-increase@25@97
2023-08-02 00:45:00,4.919293333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 01:00:00,4.887206667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 01:15:00,4.982273333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 01:30:00,5.628763333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 01:45:00,6.019696667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 02:00:00,5.55819,normal,RS2DG_3925#load-increase@25@97
2023-08-02 02:15:00,4.888626667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 02:30:00,5.423633333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 02:45:00,6.072036667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 03:00:00,11.784173334,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 03:15:00,11.818033334,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 03:30:00,10.59636,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 03:45:00,11.074206666,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 04:00:00,12.00864,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 04:15:00,13.742486666,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 04:30:00,13.304266666,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 04:45:00,13.356026666,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 05:00:00,11.925286666,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 05:15:00,12.584033334,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 05:30:00,16.789166666,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 05:45:00,19.622393334,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 06:00:00,19.342266666,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 06:15:00,20.25503334,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 06:30:00,22.00013334,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 06:45:00,20.09443334,load-increase@25@97,RS2DG_3925#load-increase@25@97
2023-08-02 07:00:00,9.719143333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 07:15:00,11.00943333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 07:30:00,11.85163333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 07:45:00,11.4338,normal,RS2DG_3925#load-increase@25@97
2023-08-02 08:00:00,11.18126667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 08:15:00,10.82536667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 08:30:00,10.94316667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 08:45:00,15.13336667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 09:00:00,14.5502,normal,RS2DG_3925#load-increase@25@97
2023-08-02 09:15:00,13.5677,normal,RS2DG_3925#load-increase@25@97
2023-08-02 09:30:00,12.47353333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 09:45:00,11.5916,normal,RS2DG_3925#load-increase@25@97
2023-08-02 10:00:00,11.26136667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 10:15:00,12.22973333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 10:30:00,11.62933333,normal,RS2DG_3925#load-increase@25@97
2023-08-02 10:45:00,12.3524,normal,RS2DG_3925#load-increase@25@97
2023-08-02 11:00:00,11.69036667,normal,RS2DG_3925#load-increase@25@97
2023-08-02 11:15:00,11.9007,normal,RS2DG_3925#load-increase@25@97
2023-08-02 11:30:00,10.20659667,normal,RS2DG_3925#load-increase@25@97
